stock,buy_date,sell_date,buy_price,sell_price,quantity,pnl,return_rate
000001.SZ,2025-11-03,2025-11-04,26.44780471867927,25.89134847729249,300,-169.26709377899078,-0.021039789400508234
000002.SZ,2025-11-03,2025-11-04,12.9559168551027,12.92944205459013,700,-21.24754319026397,-0.00204345248650953
000003.SZ,2025-11-03,2025-11-04,26.878269169180577,26.317353214263772,300,-170.64334826432423,-0.02086875279751896
000004.SZ,2025-11-03,2025-11-04,25.255214013518923,25.619378163858418,300,106.94350106710135,0.014419365052482234
000005.SZ,2025-11-03,2025-11-04,49.543556331110274,53.285337306667095,100,372.5795374364825,0.0755250783885939
000006.SZ,2025-11-03,2025-11-04,47.37939138536405,47.37846348071892,200,-3.028288737868934,-1.9584562359274813e-05
000007.SZ,2025-11-03,2025-11-04,23.7600700890096,24.489344713266757,400,288.77112833727006,0.030693285900469196
000008.SZ,2025-11-03,2025-11-04,34.29343857704807,34.11642004614901,200,-37.45069138258168,-0.005161877555712275
000009.SZ,2025-11-03,2025-11-04,39.00382584959658,37.317653789910544,200,-339.4734711646015,-0.04323094011823655
000010.SZ,2025-11-03,2025-11-04,48.83018239410614,46.932252089997455,100,-191.20099797356852,-0.03886797490925953
000011.SZ,2025-11-03,2025-11-04,18.185779440299157,16.81662490909284,500,-687.0997593395223,-0.07528709647562917
000012.SZ,2025-11-03,2025-11-04,37.34594944228346,36.857736724385745,200,-99.85400778300664,-0.013072708692336999
000013.SZ,2025-11-03,2025-11-04,14.220032174067615,14.231699892681714,600,4.438925187776476,0.0008205128139848264
000014.SZ,2025-11-03,2025-11-04,42.70050555443443,44.455820291019904,200,348.3955980996325,0.041107586755566805
000015.SZ,2025-11-03,2025-11-04,42.88354312876204,43.15492725184401,200,51.68752898128332,0.006328397872048677
000016.SZ,2025-11-03,2025-11-04,35.440330214510986,34.45782187854603,200,-198.5691365057046,-0.02772288886751602
000017.SZ,2025-11-03,2025-11-04,37.97371616950699,42.07258940290685,200,817.2502913157978,0.10793974482516579
000018.SZ,2025-11-03,2025-11-04,42.70144974791577,44.03405762312202,200,263.87953158386335,0.031207555787290193
000019.SZ,2025-11-03,2025-11-04,14.861948528702918,14.877803226397784,500,5.695678363473235,0.0010667980490072445
000020.SZ,2025-11-03,2025-11-04,16.3105934613169,18.109605627633226,500,896.7896423140173,0.11029716181590593
000021.SZ,2025-11-03,2025-11-04,31.7641020863634,35.37207254547487,200,719.4717674695657,0.1135864142893686
000022.SZ,2025-11-03,2025-11-04,18.441062557603445,18.666198139609232,400,87.81428902556127,0.012208384484491738
000023.SZ,2025-11-03,2025-11-04,20.70894554987383,19.80652836688695,400,-363.3436565987795,-0.04357620144461573
000024.SZ,2025-11-03,2025-11-04,24.784621387375303,23.471067034732254,300,-396.1787018260411,-0.05299876613455722
000025.SZ,2025-11-03,2025-11-04,22.355065160012067,21.535980387497748,300,-247.66366998917056,-0.03663978461487415
000026.SZ,2025-11-03,2025-11-04,27.000574584555803,26.829298826519498,200,-35.86490953685188,-0.00634341160036921
000027.SZ,2025-11-03,2025-11-04,29.987258237336203,29.41822427491175,200,-115.57188594138552,-0.01897585827689861
000028.SZ,2025-11-03,2025-11-04,10.177380490047739,10.607482847713472,700,298.8440789679935,0.04226061490835701
000029.SZ,2025-11-03,2025-11-04,17.519868773461372,16.97915278299351,400,-218.32389452110328,-0.03086301601110877
000030.SZ,2025-11-03,2025-11-04,44.38594544636599,43.94297389433699,100,-45.61544441973001,-0.009979995865228724
000031.SZ,2025-11-03,2025-11-04,44.94865999189737,44.30483493026217,100,-65.71165121142894,-0.014323565190848037
000032.SZ,2025-11-03,2025-11-04,30.152818670920237,29.657333742307763,200,-100.87642574703295,-0.01643245807365682
000033.SZ,2025-11-03,2025-11-04,19.653887578972114,20.167846027371617,300,152.37242837738722,0.026150472588913766
000034.SZ,2025-11-03,2025-11-04,27.01008469408309,29.926430569000274,200,581.4735891492974,0.10797248168407436
000035.SZ,2025-11-03,2025-11-04,27.931106945277293,28.4607483037734,200,104.22062680099498,0.01896241919569397
000036.SZ,2025-11-03,2025-11-04,39.32984570634049,39.33200433494417,100,-0.9640972696802237,5.488525482144895e-05
000037.SZ,2025-11-03,2025-11-04,24.729861900768583,25.158494992942874,300,126.32566310292168,0.017332611637470137
000038.SZ,2025-11-03,2025-11-04,14.2731290109435,13.551312643500005,500,-362.9408806182719,-0.050571697830942564
000039.SZ,2025-11-03,2025-11-04,16.743976918062383,16.803180250962843,400,21.66495153006872,0.0035357987645452593
000040.SZ,2025-11-03,2025-11-04,19.9709925563045,18.83140776489509,300,-343.57026412166215,-0.057062000709106525
000041.SZ,2025-11-03,2025-11-04,17.84302526358694,17.6454158258505,400,-81.16122499367975,-0.011074884153177375
000042.SZ,2025-11-03,2025-11-04,19.09876347128348,19.290600021103113,300,55.81481094399078,0.01004444869470609
000043.SZ,2025-11-03,2025-11-04,35.23058217396304,37.38883926910032,200,429.40808867131,0.06126089783246124
000044.SZ,2025-11-03,2025-11-04,16.64602703191078,16.295286225715245,400,-142.2517568252997,-0.021070541668781258
000045.SZ,2025-11-03,2025-11-04,27.340958152491766,28.481966297174573,200,226.49271095873064,0.04173255883421992
000046.SZ,2025-11-03,2025-11-04,38.21626693369271,39.394933626284725,100,116.68482125041282,0.030842015381488407
000047.SZ,2025-11-03,2025-11-04,15.8626187799002,15.307759015866344,400,-223.78083669544776,-0.034979077019547965
000048.SZ,2025-11-03,2025-11-04,12.891700234653968,14.298417807264943,500,701.2140236343985,0.1091180796175823
000049.SZ,2025-11-03,2025-11-04,45.14499145590256,44.75375426854105,100,-40.46633136420769,-0.008666236823716542
000050.SZ,2025-11-03,2025-11-04,45.38094312967688,46.184128754174374,100,78.93303858712352,0.017698742447956117
600001.SH,2025-11-03,2025-11-04,11.73696168767421,11.708657425902436,500,-15.908429499771955,-0.0024115493025336034
600002.SH,2025-11-03,2025-11-04,40.53972358832312,41.301861494251455,100,74.97473474800518,0.01879978052311775
600003.SH,2025-11-03,2025-11-04,33.71761706368937,35.37938667059679,100,165.11557909062412,0.04928490657475869
600004.SH,2025-11-03,2025-11-04,12.558652587462475,12.355492906447346,500,-103.4331644435315,-0.01617686926206939
600005.SH,2025-11-03,2025-11-04,45.23373756905203,45.495969475847545,100,24.858311595276064,0.00579726374357636
600006.SH,2025-11-03,2025-11-04,12.205024741093686,12.269327387759601,500,30.31092422479287,0.005268538821507788
600007.SH,2025-11-03,2025-11-04,47.334214295959534,48.1171880316175,100,76.85385792484794,0.016541390774174176
600008.SH,2025-11-03,2025-11-04,22.835615776971608,22.761222078532796,200,-16.24441301247407,-0.0032577925274882716
600009.SH,2025-11-03,2025-11-04,39.555564860157,38.36565271944812,100,-120.14218365247098,-0.030082041424907974
600010.SH,2025-11-03,2025-11-04,16.637736619523395,16.89509872067531,300,75.68807146071413,0.015468576467902293
600011.SH,2025-11-03,2025-11-04,47.350253108196185,52.07236986602578,100,470.6495046869795,0.09972738154196291
600012.SH,2025-11-03,2025-11-04,43.057681909813,41.6354092874399,100,-143.4763245159338,-0.03303179733066306
600013.SH,2025-11-03,2025-11-04,24.130469762852417,24.361077616433903,200,44.65990605931165,0.00955670800642655
600014.SH,2025-11-03,2025-11-04,10.886477848439789,10.704333955486806,500,-92.67759656981343,-0.016731205031486545
600015.SH,2025-11-03,2025-11-04,28.56444925801989,28.868976531311738,200,59.17331606649077,0.010661058805688184
600016.SH,2025-11-03,2025-11-04,24.87383738561987,23.01541145568154,200,-373.0661106750058,-0.07471408215496038
600017.SH,2025-11-03,2025-11-04,17.838664103152016,17.354187586039174,300,-146.90483201659663,-0.02715878915099014
600018.SH,2025-11-03,2025-11-04,45.71203616946051,46.7123648531295,100,98.63149742130554,0.02188326680440661
600019.SH,2025-11-03,2025-11-04,38.28351348377814,38.25650853257573,100,-3.848190376218099,-0.0007053937516432528
600020.SH,2025-11-03,2025-11-04,27.04634524233972,26.0038394833681,200,-210.0613821633251,-0.038545162003612486
600021.SH,2025-11-03,2025-11-04,18.47142339970469,18.45141054184937,300,-7.664484305362748,-0.0010834496845348923
600022.SH,2025-11-03,2025-11-04,23.258667264724025,22.08305520716274,200,-236.44739482468776,-0.05054511697427793
600023.SH,2025-11-03,2025-11-04,15.588512564298528,15.796981120280387,300,61.118838493732255,0.013373216663359085
600024.SH,2025-11-03,2025-11-04,29.329140095961446,27.787475931615386,100,-155.00004071255444,-0.052564247001511744
