stock,buy_date,sell_date,buy_price,sell_price,quantity,pnl,return_rate
000005.SZ,2025-11-03,2025-11-04,49.543556331110274,53.285337306667095,100,372.19057149185755,0.0755250783885939
000009.SZ,2025-11-03,2025-11-04,39.00382584959658,37.317653789910544,200,-340.1182584877024,-0.04323094011823655
000010.SZ,2025-11-03,2025-11-04,48.83018239410614,46.932252089997455,100,-191.52251730649914,-0.03886797490925953
000011.SZ,2025-11-03,2025-11-04,18.185779440299157,16.81662490909284,500,-687.8707751125094,-0.07528709647562917
000017.SZ,2025-11-03,2025-11-04,37.97371616950699,42.07258940290685,200,816.4784218583145,0.10793974482516579
000020.SZ,2025-11-03,2025-11-04,16.3105934613169,18.109605627633226,500,895.9280169088925,0.11029716181590593
000021.SZ,2025-11-03,2025-11-04,31.7641020863634,35.37207254547487,200,718.8767417282643,0.1135864142893686
000023.SZ,2025-11-03,2025-11-04,20.70894554987383,19.80652836688695,400,-364.04884072451114,-0.04357620144461573
000024.SZ,2025-11-03,2025-11-04,24.784621387375303,23.471067034732254,300,-396.7695571223376,-0.05299876613455722
000025.SZ,2025-11-03,2025-11-04,22.355065160012067,21.535980387497748,300,-248.18298258043615,-0.03663978461487415
000029.SZ,2025-11-03,2025-11-04,17.519868773461372,16.97915278299351,400,-218.88360573914179,-0.03086301601110877
000034.SZ,2025-11-03,2025-11-04,27.01008469408309,29.926430569000274,200,581.0105396982917,0.10797248168407436
000038.SZ,2025-11-03,2025-11-04,14.2731290109435,13.551312643500005,500,-363.4986145332041,-0.050571697830942564
000040.SZ,2025-11-03,2025-11-04,19.9709925563045,18.83140776489509,300,-343.99488961382394,-0.057062000709106525
000043.SZ,2025-11-03,2025-11-04,35.23058217396304,37.38883926910032,200,428.7614555176742,0.06126089783246124
000047.SZ,2025-11-03,2025-11-04,15.8626187799002,15.307759015866344,400,-224.25997116093822,-0.034979077019547965
000048.SZ,2025-11-03,2025-11-04,12.891700234653968,14.298417807264943,500,700.6095366122454,0.1091180796175823
600011.SH,2025-11-03,2025-11-04,47.350253108196185,52.07236986602578,100,470.2737442822454,0.09972738154196291
600012.SH,2025-11-03,2025-11-04,43.057681909813,41.6354092874399,100,-143.74497910124774,-0.03303179733066306
600016.SH,2025-11-03,2025-11-04,24.87383738561987,23.01541145568154,200,-373.37841148348707,-0.07471408215496038
600020.SH,2025-11-03,2025-11-04,27.04634524233972,26.0038394833681,200,-210.43644255976506,-0.038545162003612486
600022.SH,2025-11-03,2025-11-04,23.258667264724025,22.08305520716274,200,-236.74091214292002,-0.05054511697427793
600024.SH,2025-11-03,2025-11-04,29.329140095961446,27.787475931615386,100,-155.1465191334105,-0.052564247001511744
600031.SH,2025-11-03,2025-11-04,24.68405084933591,23.801276325674557,200,-178.31141323476731,-0.03576295191780095
600034.SH,2025-11-03,2025-11-04,27.354008402335463,25.783281484640185,100,-157.97711060243955,-0.05742218451468967
600036.SH,2025-11-03,2025-11-04,17.60915865747888,18.956716959042108,200,268.14080955070494,0.07652599012678554
