stock,buy_date,sell_date,buy_price,sell_price,quantity,pnl,return_rate
000002.SZ,2025-12-01,2025-12-02,11.666410274005191,12.485421786591672,800,651.214457715856,0.07020252959999039
000007.SZ,2025-12-01,2025-12-02,25.05143799025585,23.90941614268823,300,-345.36588641499293,-0.04558707759657656
000008.SZ,2025-12-01,2025-12-02,42.64501832132914,39.05279477301341,200,-721.4781539828227,-0.08423547907163306
000009.SZ,2025-12-01,2025-12-02,37.052409264650635,35.79104129119379,200,-255.0266859336807,-0.034042805811827025
000012.SZ,2025-12-01,2025-12-02,40.09149456181141,44.48750755082821,200,875.6940765653335,0.10964951636410591
000014.SZ,2025-12-01,2025-12-02,38.65799041956915,37.295546236015596,200,-275.37078391990144,-0.03524353358171123
000019.SZ,2025-12-01,2025-12-02,15.00778908466786,15.812964934132781,500,399.51294819468785,0.05365053072923974
000021.SZ,2025-12-01,2025-12-02,55.53393098377055,53.65726056626902,100,-189.66980499118836,-0.033793221265931664
000024.SZ,2025-12-01,2025-12-02,30.02386729394163,32.675484178599426,200,527.8345510068957,0.08831696658853977
000031.SZ,2025-12-01,2025-12-02,48.08249465464914,50.779313351873164,100,267.7966389395997,0.05608732900806899
000035.SZ,2025-12-01,2025-12-02,35.90514088453373,38.2948254513497,200,474.96894557392443,0.06655549896046609
000036.SZ,2025-12-01,2025-12-02,50.931779821963204,48.79016446476452,100,-215.96603974117807,-0.04204870445692056
000038.SZ,2025-12-01,2025-12-02,18.042311996070076,17.39025695678543,400,-263.48900815611523,-0.03614032610824356
000042.SZ,2025-12-01,2025-12-02,24.52310445636968,25.938401501566428,200,281.1294594062847,0.05771280091045473
000043.SZ,2025-12-01,2025-12-02,35.038694557496726,33.10051944394721,200,-390.15969214737197,-0.05531527752465392
000044.SZ,2025-12-01,2025-12-02,21.575441037552164,22.809554365947182,300,367.61508564335054,0.05719991198543928
000049.SZ,2025-12-01,2025-12-02,47.45039830413977,45.54601512116717,100,-192.11207873159492,-0.040134187510212076
600006.SH,2025-12-01,2025-12-02,11.331421958387491,12.1209392137237,500,392.4686851784045,0.06967503798160216
600009.SH,2025-12-01,2025-12-02,40.46334158055875,45.43313424933237,100,495.3100348729181,0.12282210204708938
600010.SH,2025-12-01,2025-12-02,18.663896124728463,20.868037537442646,300,658.8689594137613,0.11809653236302772
600015.SH,2025-12-01,2025-12-02,28.413105629409127,30.413671447548978,200,397.8139394215423,0.0704099665919362
600017.SH,2025-12-01,2025-12-02,16.70042528497751,18.320256400469667,300,483.8930569920667,0.09699340512898436
600027.SH,2025-12-01,2025-12-02,48.84353175641425,47.04090017115534,100,-181.99702198490286,-0.03690624982339001
600031.SH,2025-12-01,2025-12-02,23.79224119827945,22.94421237893716,200,-171.29326936884718,-0.03564308264509419
600036.SH,2025-12-01,2025-12-02,18.022423792239298,17.351360121842486,200,-135.45824599270645,-0.03723492900470919
600041.SH,2025-12-01,2025-12-02,61.18212039342541,57.298833738845026,100,-390.4813596826316,-0.06347093937917321
600044.SH,2025-12-01,2025-12-02,27.064128925115682,25.816471717317448,100,-125.67138819731645,-0.046100031937122504
000005.SZ,2025-12-01,2025-12-03,74.49981377658473,68.66792865418871,100,-585.8175745402887,-0.07828053288676778
000010.SZ,2025-12-01,2025-12-03,46.60176007288014,44.960199874368556,100,-165.8062946318778,-0.03522528324991075
000026.SZ,2025-12-01,2025-12-03,31.21450455232751,33.896643021405595,200,533.8357078355066,0.08592603046387579
000027.SZ,2025-12-01,2025-12-03,33.174121920324374,35.444210923293355,200,451.29430101164144,0.06842951287214608
000040.SZ,2025-12-01,2025-12-03,23.956007652069193,23.17262950177317,300,-237.67860374112024,-0.032700697114210496
000045.SZ,2025-12-01,2025-12-03,31.711394246485398,30.16270192869907,200,-312.0167696473345,-0.048837093246316944
600004.SH,2025-12-01,2025-12-03,11.601009409475664,12.730360008268532,500,562.2579181062574,0.09734933909030526
600005.SH,2025-12-01,2025-12-03,44.9769668011792,43.58852240791519,100,-140.43987341669526,-0.030870120686475627
