stock,buy_date,sell_date,buy_price,sell_price,quantity,pnl,return_rate
000027.SZ,2025-10-01,2025-10-02,49.82206457345795,47.834542820396884,200,-401.3101680081927,-0.03989240048715069
001356.SZ,2025-10-01,2025-10-02,59.13646951128564,55.401912391660986,100,-375.5301394021344,-0.06315150617694465
002046.SZ,2025-10-01,2025-10-02,27.17989758294634,26.00855038239842,300,-354.43414689149904,-0.04309608588381387
300299.SZ,2025-10-01,2025-10-02,58.328313587090435,56.23461848401063,100,-211.478250832276,-0.03589500491821508
300584.SZ,2025-10-01,2025-10-02,30.973371284316627,29.62268401652205,200,-272.37083219771375,-0.043608015911348254
300768.SZ,2025-10-01,2025-10-02,18.607937205042198,17.9816723642247,400,-253.2737444163322,-0.0336557907476063
300841.SZ,2025-10-01,2025-10-02,93.53319117871246,88.62371915302586,100,-494.44021935644196,-0.052489089314895106
301370.SZ,2025-10-01,2025-10-02,27.42835927284426,26.490330393034434,200,-189.58083044154228,-0.03419923410214818
002144.SZ,2025-10-01,2025-10-03,39.156573462815686,41.677730571436705,200,500.96972909798205,0.06438656107167265
002998.SZ,2025-10-01,2025-10-03,66.57777098095535,63.544633581947785,100,-305.72662424268947,-0.04555780937567281
301419.SZ,2025-10-01,2025-10-03,54.81746570141905,53.0433499341051,100,-179.389196538762,-0.03236406033393158
001322.SZ,2025-10-01,2025-10-06,81.55805279380536,90.99944815741001,100,940.5414761388056,0.11576288349446427
002970.SZ,2025-10-01,2025-10-06,94.06518149104751,89.73424468641022,100,-436.63574380126556,-0.04604186943549861
300271.SZ,2025-10-01,2025-10-06,71.23130927257134,77.43320940269764,100,617.1856343644695,0.08706705230412545
300682.SZ,2025-10-01,2025-10-06,67.68475510639423,63.370850530015204,100,-433.7960519451626,-0.06373524687498637
300780.SZ,2025-10-01,2025-10-06,66.93431042477201,70.74174069302973,100,378.0257791983413,0.05688308797230262
000151.SZ,2025-10-01,2025-10-07,90.56247407979491,86.14715015631215,100,-444.9163858405391,-0.04875445341292688
